"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","total_judged","confidence","block","last_risk","experiment","door_choice","risk_break_trials"
"2:509",9,"second_win",876,1,"right",0,"4","first_time",0.0875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",1,"(0,20]"
"2:510",10,"second_win",399,0,"left",0.5,"3","first_time",0.1,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",0,"(0,20]"
"2:511",11,"second_win",479,1,"right",1,"4","first_time",0.125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",1,"(0,20]"
"2:512",12,"second_win",1898,1,"right",0,"4","first_time",0.125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,1,"Loss",1,"(0,20]"
"2:513",13,"second_win",328,0,"left",0.5,"3","first_time",0.1375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",0,"(0,20]"
"2:514",14,"second_win",391,1,"right",0,"4","first_time",0.1375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",1,"(0,20]"
"2:515",15,"second_win",630,0,"left",0.5,"3","first_time",0.15,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",0,"(0,20]"
"2:516",16,"second_win",483,1,"right",1,"4","first_time",0.175,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",1,"(0,20]"
"2:517",17,"second_win",1402,1,"right",1,"4","first_time",0.2,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,1,"Loss",1,"(0,20]"
"2:518",18,"second_win",114,1,"right",0,"4","first_time",0.2,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,1,"Loss",1,"(0,20]"
"2:519",19,"second_win",788,0,"left",0.5,"3","first_time",0.2125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",0,"(0,20]"
"2:520",20,"second_win",123,1,"right",1,"4","first_time",0.2375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,1,0,"Loss",1,"(0,20]"
"2:521",21,"second_win",638,1,"right",1,"4","first_time",0.2625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",1,"(20,40]"
"2:522",22,"second_win",103,1,"right",0,"4","first_time",0.2625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",1,"(20,40]"
"2:523",23,"second_win",1856,0,"left",0.5,"3","first_time",0.275,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",0,"(20,40]"
"2:524",24,"second_win",112,1,"right",0,"4","first_time",0.275,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",1,"(20,40]"
"2:525",25,"second_win",352,0,"left",0.5,"3","first_time",0.2875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",0,"(20,40]"
"2:526",26,"second_win",57,1,"right",1,"4","first_time",0.3125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",1,"(20,40]"
"2:527",27,"second_win",492,0,"left",0.5,"3","first_time",0.325,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",0,"(20,40]"
"2:528",28,"second_win",1904,1,"right",0,"4","first_time",0.325,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",1,"(20,40]"
"2:529",29,"second_win",923,1,"right",0,"4","first_time",0.325,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",1,"(20,40]"
"2:530",30,"second_win",409,1,"right",0,"4","first_time",0.325,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",1,"(20,40]"
"2:531",31,"second_win",797,0,"left",0.5,"3","first_time",0.3375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",0,"(20,40]"
"2:532",32,"second_win",268,1,"right",0,"4","first_time",0.3375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",1,"(20,40]"
"2:533",33,"second_win",1352,1,"right",1,"4","first_time",0.3625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",1,"(20,40]"
"2:534",34,"second_win",492,0,"left",0.5,"3","first_time",0.375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",0,"(20,40]"
"2:535",35,"second_win",481,1,"right",1,"4","first_time",0.4,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",1,"(20,40]"
"2:536",36,"second_win",1894,1,"right",1,"4","first_time",0.425,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",1,"(20,40]"
"2:537",37,"second_win",744,1,"right",0,"4","first_time",0.425,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",1,"(20,40]"
"2:538",38,"second_win",1512,1,"right",0,"4","first_time",0.425,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",1,"(20,40]"
"2:539",39,"second_win",123,1,"right",1,"4","first_time",0.45,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,0,"Loss",1,"(20,40]"
"2:540",40,"second_win",1144,1,"right",0,"4","first_time",0.45,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,2,1,"Loss",1,"(20,40]"
"2:541",41,"second_win",993,0,"left",0.5,"3","first_time",0.4625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",0,"(40,60]"
"2:542",42,"second_win",627,1,"right",0,"4","first_time",0.4625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:543",43,"second_win",1895,0,"left",0.5,"3","first_time",0.475,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",0,"(40,60]"
"2:544",44,"second_win",235,1,"right",0,"4","first_time",0.475,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:545",45,"second_win",278,1,"right",1,"4","first_time",0.5,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:546",46,"second_win",370,0,"left",0.5,"3","first_time",0.5125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,1,"Loss",0,"(40,60]"
"2:547",47,"second_win",378,1,"right",1,"4","first_time",0.5375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,1,"Loss",1,"(40,60]"
"2:548",48,"second_win",120,1,"right",0,"4","first_time",0.5375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,1,"Loss",1,"(40,60]"
"2:549",49,"second_win",256,1,"right",0,"4","first_time",0.5375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:550",50,"second_win",1903,0,"left",0.5,"3","first_time",0.55,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",0,"(40,60]"
"2:551",51,"second_win",741,1,"right",0,"4","first_time",0.55,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:552",52,"second_win",1891,1,"right",1,"4","first_time",0.575,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:553",53,"second_win",1537,1,"right",1,"4","first_time",0.6,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,1,"Loss",1,"(40,60]"
"2:554",54,"second_win",1897,1,"right",0,"4","first_time",0.6,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,1,"Loss",1,"(40,60]"
"2:555",55,"second_win",1902,1,"right",0,"4","first_time",0.6,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:556",56,"second_win",1892,1,"right",0,"4","first_time",0.6,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:557",57,"second_win",662,0,"left",0.5,"3","first_time",0.6125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",0,"(40,60]"
"2:558",58,"second_win",389,1,"right",1,"4","first_time",0.6375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,0,"Loss",1,"(40,60]"
"2:559",59,"second_win",805,1,"right",1,"4","first_time",0.6625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,1,"Loss",1,"(40,60]"
"2:560",60,"second_win",98,1,"right",1,"4","first_time",0.6875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,3,1,"Loss",1,"(40,60]"
"2:561",61,"second_win",786,1,"right",0,"4","first_time",0.6875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:562",62,"second_win",240,1,"right",1,"4","first_time",0.7125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,0,"Loss",1,"(60,80]"
"2:563",63,"second_win",175,1,"right",1,"4","first_time",0.7375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:564",64,"second_win",432,1,"right",0,"4","first_time",0.7375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:565",65,"second_win",1890,1,"right",1,"4","first_time",0.7625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,0,"Loss",1,"(60,80]"
"2:566",66,"second_win",710,1,"right",1,"4","first_time",0.7875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:567",67,"second_win",735,1,"right",1,"4","first_time",0.8125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:568",68,"second_win",212,1,"right",1,"4","first_time",0.8375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:569",69,"second_win",47,1,"right",1,"4","first_time",0.8625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:570",70,"second_win",682,1,"right",0,"4","first_time",0.8625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:571",71,"second_win",841,0,"left",0.5,"3","first_time",0.875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,0,"Loss",0,"(60,80]"
"2:572",72,"second_win",642,1,"right",1,"4","first_time",0.9,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,0,"Loss",1,"(60,80]"
"2:573",73,"second_win",61,0,"left",0.5,"3","first_time",0.9125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",0,"(60,80]"
"2:574",74,"second_win",232,1,"right",1,"4","first_time",0.9375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:575",75,"second_win",941,1,"right",0,"4","first_time",0.9375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",1,"(60,80]"
"2:576",76,"second_win",483,0,"left",0.5,"3","first_time",0.95,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,0,"Loss",0,"(60,80]"
"2:577",77,"second_win",350,1,"right",0,"4","first_time",0.95,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,0,"Loss",1,"(60,80]"
"2:578",78,"second_win",242,0,"left",0.5,"3","first_time",0.9625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,0,"Loss",0,"(60,80]"
"2:579",79,"second_win",784,1,"right",1,"4","first_time",0.9875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,0,"Loss",1,"(60,80]"
"2:580",80,"second_win",359,0,"left",0.5,"3","first_time",1,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,4,1,"Loss",0,"(60,80]"
"2:581",81,"second_win",233,1,"right",0,"4","first_time",1,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:582",82,"second_win",902,0,"left",0.5,"3","first_time",1.0125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,0,"Loss",0,"(80,100]"
"2:583",83,"second_win",392,1,"right",1,"4","first_time",1.0375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,0,"Loss",1,"(80,100]"
"2:584",84,"second_win",834,1,"right",1,"4","first_time",1.0625,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:585",85,"second_win",228,1,"right",1,"4","first_time",1.0875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:586",86,"second_win",53,1,"right",1,"4","first_time",1.1125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:587",87,"second_win",450,1,"right",0,"4","first_time",1.1125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:588",88,"second_win",366,0,"left",0.5,"3","first_time",1.125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,0,"Loss",0,"(80,100]"
"2:589",89,"second_win",488,1,"right",1,"4","first_time",1.15,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,0,"Loss",1,"(80,100]"
"2:590",90,"second_win",279,1,"right",1,"4","first_time",1.175,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:591",91,"second_win",197,1,"right",1,"4","first_time",1.2,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:592",92,"second_win",687,1,"right",1,"4","first_time",1.225,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:593",93,"second_win",392,1,"right",0,"4","first_time",1.225,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:594",94,"second_win",375,0,"left",0.5,"3","first_time",1.2375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,0,"Loss",0,"(80,100]"
"2:595",95,"second_win",252,1,"right",0,"4","first_time",1.2375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,0,"Loss",1,"(80,100]"
"2:596",96,"second_win",1024,0,"left",0.5,"3","first_time",1.25,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,0,"Loss",0,"(80,100]"
"2:597",97,"second_win",641,1,"right",1,"4","first_time",1.275,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,0,"Loss",1,"(80,100]"
"2:598",98,"second_win",1899,0,"left",0.5,"3","first_time",1.2875,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",0,"(80,100]"
"2:599",99,"second_win",270,1,"right",1,"4","first_time",1.3125,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:600",100,"second_win",1893,1,"right",1,"4","first_time",1.3375,"lo06","Control",NA,NA,NA,0,0.73,100,273.9163,NA,5,1,"Loss",1,"(80,100]"
"2:601",1,"first_win",2,NA,NA,-1,NA,"first_time",0,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",NA,"(0,20]"
"2:602",2,"first_win",2,NA,NA,-1,NA,"first_time",0,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",NA,"(0,20]"
"2:603",3,"first_win",2,NA,NA,-1,NA,"first_time",0,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",NA,"(0,20]"
"2:604",4,"first_win",1728,0,"left",0.5,"2","first_time",0.0125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",0,"(0,20]"
"2:605",5,"first_win",2,NA,NA,-1,NA,"first_time",0.0125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",NA,"(0,20]"
"2:606",6,"first_win",2,NA,NA,-1,NA,"first_time",0.0125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",NA,"(0,20]"
"2:607",7,"first_win",417,0,"left",0.5,"2","first_time",0.025,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",0,"(0,20]"
"2:608",8,"first_win",2,NA,NA,-1,NA,"first_time",0.025,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",NA,"(0,20]"
"2:609",9,"first_win",1906,1,"right",1,"4","first_time",0.05,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,NA,"Loss",1,"(0,20]"
"2:610",10,"first_win",1913,1,"right",0,"4","first_time",0.05,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,1,"Loss",1,"(0,20]"
"2:611",11,"first_win",1909,0,"left",0.5,"2","first_time",0.0625,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,0,"Loss",0,"(0,20]"
"2:612",12,"first_win",1914,0,"left",0.5,"2","first_time",0.075,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,0,"Loss",0,"(0,20]"
"2:613",13,"first_win",1726,1,"right",1,"4","first_time",0.1,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,0,"Loss",1,"(0,20]"
"2:614",14,"first_win",989,1,"right",0,"4","first_time",0.1,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,1,"Loss",1,"(0,20]"
"2:615",15,"first_win",1916,1,"right",0,"4","first_time",0.1,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,0,"Loss",1,"(0,20]"
"2:616",16,"first_win",1917,1,"right",0,"4","first_time",0.1,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,0,"Loss",1,"(0,20]"
"2:617",17,"first_win",742,1,"right",1,"4","first_time",0.125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,0,"Loss",1,"(0,20]"
"2:618",18,"first_win",1612,1,"right",0,"4","first_time",0.125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,1,"Loss",1,"(0,20]"
"2:619",19,"first_win",1251,1,"right",1,"4","first_time",0.15,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,0,"Loss",1,"(0,20]"
"2:620",20,"first_win",1717,1,"right",1,"4","first_time",0.175,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,1,1,"Loss",1,"(0,20]"
"2:621",21,"first_win",1915,1,"right",1,"4","first_time",0.2,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",1,"(20,40]"
"2:622",22,"first_win",1317,0,"left",0.5,"2","first_time",0.2125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",0,"(20,40]"
"2:623",23,"first_win",1736,1,"right",1,"4","first_time",0.2375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",1,"(20,40]"
"2:624",24,"first_win",361,1,"right",0,"4","first_time",0.2375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",1,"(20,40]"
"2:625",25,"first_win",1912,1,"right",0,"4","first_time",0.2375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:626",26,"first_win",1339,1,"right",0,"4","first_time",0.2375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:627",27,"first_win",135,1,"right",0,"4","first_time",0.2375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:628",28,"first_win",477,1,"right",0,"4","first_time",0.2375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:629",29,"first_win",930,1,"right",1,"4","first_time",0.2625,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:630",30,"first_win",1774,1,"right",1,"4","first_time",0.2875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",1,"(20,40]"
"2:631",31,"first_win",1908,0,"left",0.5,"2","first_time",0.3,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",0,"(20,40]"
"2:632",32,"first_win",1607,1,"right",0,"4","first_time",0.3,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",1,"(20,40]"
"2:633",33,"first_win",467,1,"right",0,"4","first_time",0.3,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:634",34,"first_win",259,1,"right",1,"4","first_time",0.325,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:635",35,"first_win",1910,0,"left",0.5,"2","first_time",0.3375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",0,"(20,40]"
"2:636",36,"first_win",280,1,"right",0,"4","first_time",0.3375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",1,"(20,40]"
"2:637",37,"first_win",706,1,"right",1,"4","first_time",0.3625,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:638",38,"first_win",504,1,"right",0,"4","first_time",0.3625,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",1,"(20,40]"
"2:639",39,"first_win",77,1,"right",1,"4","first_time",0.3875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,0,"Loss",1,"(20,40]"
"2:640",40,"first_win",359,1,"right",0,"4","first_time",0.3875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,2,1,"Loss",1,"(20,40]"
"2:641",41,"first_win",253,1,"right",1,"4","first_time",0.4125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:642",42,"first_win",1907,1,"right",1,"4","first_time",0.4375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:643",43,"first_win",774,1,"right",0,"4","first_time",0.4375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:644",44,"first_win",491,1,"right",0,"4","first_time",0.4375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:645",45,"first_win",107,1,"right",0,"4","first_time",0.4375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:646",46,"first_win",468,1,"right",1,"4","first_time",0.4625,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:647",47,"first_win",89,1,"right",0,"4","first_time",0.4625,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:648",48,"first_win",561,1,"right",1,"4","first_time",0.4875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:649",49,"first_win",236,1,"right",0,"4","first_time",0.4875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:650",50,"first_win",72,1,"right",0,"4","first_time",0.4875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:651",51,"first_win",49,1,"right",0,"4","first_time",0.4875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:652",52,"first_win",61,1,"right",1,"4","first_time",0.5125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:653",53,"first_win",62,1,"right",1,"4","first_time",0.5375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:654",54,"first_win",1911,1,"right",0,"4","first_time",0.5375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:655",55,"first_win",112,1,"right",1,"4","first_time",0.5625,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:656",56,"first_win",577,1,"right",1,"4","first_time",0.5875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:657",57,"first_win",1840,1,"right",0,"4","first_time",0.5875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:658",58,"first_win",370,1,"right",1,"4","first_time",0.6125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,0,"Loss",1,"(40,60]"
"2:659",59,"first_win",72,1,"right",1,"4","first_time",0.6375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:660",60,"first_win",371,1,"right",0,"4","first_time",0.6375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,3,1,"Loss",1,"(40,60]"
"2:661",61,"first_win",474,1,"right",0,"4","first_time",0.6375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,4,0,"Loss",1,"(60,80]"
"2:662",62,"first_win",781,1,"right",1,"4","first_time",0.6625,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,4,0,"Loss",1,"(60,80]"
"2:663",63,"first_win",85,1,"right",1,"4","first_time",0.6875,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,4,1,"Loss",1,"(60,80]"
"2:664",64,"first_win",463,1,"right",1,"4","first_time",0.7125,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,4,1,"Loss",1,"(60,80]"
"2:665",65,"first_win",1201,1,"right",1,"4","first_time",0.7375,"lo07","Episodic",NA,NA,NA,2.5,0.925531914893617,0,207.75,NA,4,1,"Loss",1,"(60,80]"
