"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment"
"2:2106",6,"first_win",1453,1,"right",1,"4","first_time",0.0875,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,0,"Control"
"2:2107",7,"first_win",841,0,"left",0.5,"1","first_time",0.1,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2108",8,"first_win",643,0,"left",0.5,"1","first_time",0.1125,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2109",9,"first_win",284,1,"right",0,"4","first_time",0.1125,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2110",10,"first_win",789,1,"right",1,"4","first_time",0.1375,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,0,"Control"
"2:2111",11,"first_win",485,0,"left",0.5,"1","first_time",0.15,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2112",12,"first_win",411,0,"left",0.5,"1","first_time",0.1625,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2113",13,"first_win",832,1,"right",1,"4","first_time",0.1875,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2114",14,"first_win",483,1,"right",1,"4","first_time",0.2125,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2115",15,"first_win",795,0,"left",0.5,"1","first_time",0.225,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2116",16,"first_win",498,0,"left",0.5,"1","first_time",0.2375,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2117",17,"first_win",1024,1,"right",1,"4","first_time",0.2625,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2118",18,"first_win",1100,0,"left",0.5,"1","first_time",0.275,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2119",19,"first_win",267,1,"right",1,"4","first_time",0.3,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2120",20,"first_win",1023,0,"left",0.5,"1","first_time",0.3125,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2121",21,"first_win",278,1,"right",0,"4","first_time",0.3125,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,1,"Control"
"2:2122",22,"first_win",377,1,"right",0,"4","first_time",0.3125,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2123",23,"first_win",481,0,"left",0.5,"1","first_time",0.325,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2124",24,"first_win",137,0,"left",0.5,"1","first_time",0.3375,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2125",25,"first_win",486,1,"right",1,"4","first_time",0.3625,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2126",26,"first_win",378,0,"left",0.5,"1","first_time",0.375,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,1,"Control"
"2:2127",27,"first_win",481,1,"right",0,"4","first_time",0.375,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,1,"Control"
"2:2128",28,"first_win",936,0,"left",0.5,"1","first_time",0.3875,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2129",29,"first_win",143,1,"right",0,"4","first_time",0.3875,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2130",30,"first_win",1033,0,"left",0.5,"1","first_time",0.4,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2131",31,"first_win",136,0,"left",0.5,"1","first_time",0.4125,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2132",32,"first_win",632,1,"right",1,"4","first_time",0.4375,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2133",33,"first_win",830,1,"right",1,"4","first_time",0.4625,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,1,"Control"
"2:2134",34,"first_win",1544,1,"right",0,"4","first_time",0.4625,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,1,"Control"
"2:2135",35,"first_win",380,1,"right",1,"4","first_time",0.4875,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2136",36,"first_win",646,1,"right",0,"4","first_time",0.4875,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,1,"Control"
"2:2137",37,"first_win",1601,1,"right",0,"4","first_time",0.4875,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2138",38,"first_win",386,1,"right",1,"4","first_time",0.5125,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2139",39,"first_win",803,1,"right",0,"4","first_time",0.5125,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,1,"Control"
"2:2140",40,"first_win",110,1,"right",1,"4","first_time",0.5375,"ct22","Control",NA,NA,NA,2.5,0.53,0,2,0,"Control"
"2:2141",41,"first_win",1103,1,"right",1,"4","first_time",0.5625,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2142",42,"first_win",397,0,"left",0.5,"1","first_time",0.575,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2143",43,"first_win",485,1,"right",0,"4","first_time",0.575,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2144",44,"first_win",1282,0,"left",0.5,"1","first_time",0.5875,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2145",45,"first_win",501,1,"right",1,"4","first_time",0.6125,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2146",46,"first_win",1029,1,"right",1,"4","first_time",0.6375,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2147",47,"first_win",1251,0,"left",0.5,"1","first_time",0.65,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2148",48,"first_win",398,0,"left",0.5,"1","first_time",0.6625,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2149",49,"first_win",1020,0,"left",0.5,"1","first_time",0.675,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2150",50,"first_win",358,1,"right",0,"4","first_time",0.675,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2151",51,"first_win",107,1,"right",1,"4","first_time",0.7,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2152",52,"first_win",228,1,"right",1,"4","first_time",0.725,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2153",53,"first_win",707,1,"right",0,"4","first_time",0.725,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2154",54,"first_win",220,1,"right",0,"4","first_time",0.725,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2155",55,"first_win",1034,1,"right",0,"4","first_time",0.725,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2156",56,"first_win",363,0,"left",0.5,"1","first_time",0.7375,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2157",57,"first_win",706,1,"right",0,"4","first_time",0.7375,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2158",58,"first_win",470,1,"right",1,"4","first_time",0.7625,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2159",59,"first_win",125,1,"right",0,"4","first_time",0.7625,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,1,"Control"
"2:2160",60,"first_win",43,0,"left",0.5,"1","first_time",0.775,"ct22","Control",NA,NA,NA,2.5,0.53,0,3,0,"Control"
"2:2161",61,"first_win",129,0,"left",0.5,"1","first_time",0.7875,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2162",62,"first_win",275,0,"left",0.5,"1","first_time",0.8,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2163",63,"first_win",389,1,"right",1,"4","first_time",0.825,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2164",64,"first_win",159,0,"left",0.5,"1","first_time",0.8375,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2165",65,"first_win",142,0,"left",0.5,"1","first_time",0.85,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2166",66,"first_win",860,0,"left",0.5,"1","first_time",0.8625,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2167",67,"first_win",272,1,"right",0,"4","first_time",0.8625,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2168",68,"first_win",84,1,"right",0,"4","first_time",0.8625,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2169",69,"first_win",85,1,"right",0,"4","first_time",0.8625,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2170",70,"first_win",88,0,"left",0.5,"1","first_time",0.875,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2171",71,"first_win",248,0,"left",0.5,"1","first_time",0.8875,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2172",72,"first_win",740,1,"right",1,"4","first_time",0.9125,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2173",73,"first_win",822,0,"left",0.5,"1","first_time",0.925,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2174",74,"first_win",123,1,"right",0,"4","first_time",0.925,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2175",75,"first_win",704,1,"right",1,"4","first_time",0.95,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,0,"Control"
"2:2176",76,"first_win",397,0,"left",0.5,"1","first_time",0.9625,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2177",77,"first_win",383,1,"right",1,"4","first_time",0.9875,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2178",78,"first_win",125,0,"left",0.5,"1","first_time",1,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2179",79,"first_win",246,0,"left",0.5,"1","first_time",1.0125,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2180",80,"first_win",395,1,"right",0,"4","first_time",1.0125,"ct22","Control",NA,NA,NA,2.5,0.53,0,4,1,"Control"
"2:2181",81,"first_win",123,1,"right",0,"4","first_time",1.0125,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,0,"Control"
"2:2182",82,"first_win",147,1,"right",1,"4","first_time",1.0375,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,0,"Control"
"2:2183",83,"first_win",264,0,"left",0.5,"1","first_time",1.05,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2184",84,"first_win",121,0,"left",0.5,"1","first_time",1.0625,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2185",85,"first_win",143,1,"right",1,"4","first_time",1.0875,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2186",86,"first_win",83,0,"left",0.5,"1","first_time",1.1,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2187",87,"first_win",278,0,"left",0.5,"1","first_time",1.1125,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2188",88,"first_win",167,0,"left",0.5,"1","first_time",1.125,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2189",89,"first_win",263,1,"right",1,"4","first_time",1.15,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2190",90,"first_win",1740,0,"left",0.5,"1","first_time",1.1625,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2191",91,"first_win",406,0,"left",0.5,"1","first_time",1.175,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2192",92,"first_win",374,1,"right",1,"4","first_time",1.2,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2193",93,"first_win",126,0,"left",0.5,"1","first_time",1.2125,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2194",94,"first_win",643,1,"right",0,"4","first_time",1.2125,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2195",95,"first_win",252,0,"left",0.5,"1","first_time",1.225,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,0,"Control"
"2:2196",96,"first_win",1101,0,"left",0.5,"1","first_time",1.2375,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,0,"Control"
"2:2197",97,"first_win",1440,1,"right",1,"4","first_time",1.2625,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,0,"Control"
"2:2198",98,"first_win",266,0,"left",0.5,"1","first_time",1.275,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2199",99,"first_win",103,1,"right",0,"4","first_time",1.275,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,1,"Control"
"2:2200",100,"first_win",235,0,"left",0.5,"1","first_time",1.2875,"ct22","Control",NA,NA,NA,2.5,0.53,0,5,0,"Control"
"2:2201",1,"second_win",1661,1,"right",0,"1","first_time",0,"ct23","Control",NA,NA,NA,0,0.55,0,1,NA,"Control"
"2:2202",2,"second_win",1831,1,"right",1,"1","first_time",0.025,"ct23","Control",NA,NA,NA,0,0.55,0,1,0,"Control"
"2:2203",3,"second_win",1830,0,"left",0.5,"3","first_time",0.0375,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2204",4,"second_win",1284,1,"right",0,"1","first_time",0.0375,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2205",5,"second_win",1790,1,"right",1,"1","first_time",0.0625,"ct23","Control",NA,NA,NA,0,0.55,0,1,0,"Control"
"2:2206",6,"second_win",1694,0,"left",0.5,"3","first_time",0.075,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2207",7,"second_win",1080,0,"left",0.5,"3","first_time",0.0875,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2208",8,"second_win",1658,1,"right",1,"1","first_time",0.1125,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2209",9,"second_win",649,1,"right",1,"1","first_time",0.1375,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2210",10,"second_win",1829,1,"right",0,"1","first_time",0.1375,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2211",11,"second_win",281,0,"left",0.5,"3","first_time",0.15,"ct23","Control",NA,NA,NA,0,0.55,0,1,0,"Control"
"2:2212",12,"second_win",633,1,"right",1,"1","first_time",0.175,"ct23","Control",NA,NA,NA,0,0.55,0,1,0,"Control"
"2:2213",13,"second_win",908,1,"right",1,"1","first_time",0.2,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2214",14,"second_win",1133,1,"right",1,"1","first_time",0.225,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2215",15,"second_win",249,1,"right",1,"1","first_time",0.25,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2216",16,"second_win",117,1,"right",0,"1","first_time",0.25,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2217",17,"second_win",108,1,"right",0,"1","first_time",0.25,"ct23","Control",NA,NA,NA,0,0.55,0,1,0,"Control"
"2:2218",18,"second_win",202,0,"left",0.5,"3","first_time",0.2625,"ct23","Control",NA,NA,NA,0,0.55,0,1,0,"Control"
"2:2219",19,"second_win",1076,1,"right",1,"1","first_time",0.2875,"ct23","Control",NA,NA,NA,0,0.55,0,1,0,"Control"
"2:2220",20,"second_win",250,1,"right",0,"1","first_time",0.2875,"ct23","Control",NA,NA,NA,0,0.55,0,1,1,"Control"
"2:2221",21,"second_win",312,0,"left",0.5,"3","first_time",0.3,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2222",22,"second_win",744,0,"left",0.5,"3","first_time",0.3125,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2223",23,"second_win",781,1,"right",0,"1","first_time",0.3125,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2224",24,"second_win",262,1,"right",0,"1","first_time",0.3125,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2225",25,"second_win",1592,1,"right",1,"1","first_time",0.3375,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2226",26,"second_win",235,1,"right",1,"1","first_time",0.3625,"ct23","Control",NA,NA,NA,0,0.55,0,2,1,"Control"
"2:2227",27,"second_win",376,1,"right",0,"1","first_time",0.3625,"ct23","Control",NA,NA,NA,0,0.55,0,2,1,"Control"
"2:2228",28,"second_win",249,0,"left",0.5,"3","first_time",0.375,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2229",29,"second_win",77,1,"right",1,"1","first_time",0.4,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2230",30,"second_win",120,1,"right",0,"1","first_time",0.4,"ct23","Control",NA,NA,NA,0,0.55,0,2,1,"Control"
"2:2231",31,"second_win",68,0,"left",0.5,"3","first_time",0.4125,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2232",32,"second_win",63,0,"left",0.5,"3","first_time",0.425,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2233",33,"second_win",708,1,"right",0,"1","first_time",0.425,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2234",34,"second_win",249,1,"right",0,"1","first_time",0.425,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2235",35,"second_win",359,1,"right",1,"1","first_time",0.45,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2236",36,"second_win",355,1,"right",0,"1","first_time",0.45,"ct23","Control",NA,NA,NA,0,0.55,0,2,1,"Control"
"2:2237",37,"second_win",237,1,"right",1,"1","first_time",0.475,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2238",38,"second_win",234,1,"right",0,"1","first_time",0.475,"ct23","Control",NA,NA,NA,0,0.55,0,2,1,"Control"
"2:2239",39,"second_win",472,1,"right",0,"1","first_time",0.475,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2240",40,"second_win",236,1,"right",1,"1","first_time",0.5,"ct23","Control",NA,NA,NA,0,0.55,0,2,0,"Control"
"2:2241",41,"second_win",1528,1,"right",0,"1","first_time",0.5,"ct23","Control",NA,NA,NA,0,0.55,0,3,1,"Control"
"2:2242",42,"second_win",218,0,"left",0.5,"3","first_time",0.5125,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2243",43,"second_win",205,0,"left",0.5,"3","first_time",0.525,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2244",44,"second_win",801,0,"left",0.5,"3","first_time",0.5375,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2245",45,"second_win",124,0,"left",0.5,"3","first_time",0.55,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2246",46,"second_win",228,0,"left",0.5,"3","first_time",0.5625,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2247",47,"second_win",74,0,"left",0.5,"3","first_time",0.575,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2248",48,"second_win",76,1,"right",1,"1","first_time",0.6,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2249",49,"second_win",115,1,"right",1,"1","first_time",0.625,"ct23","Control",NA,NA,NA,0,0.55,0,3,1,"Control"
"2:2250",50,"second_win",478,1,"right",1,"1","first_time",0.65,"ct23","Control",NA,NA,NA,0,0.55,0,3,1,"Control"
"2:2251",51,"second_win",470,1,"right",1,"1","first_time",0.675,"ct23","Control",NA,NA,NA,0,0.55,0,3,1,"Control"
"2:2252",52,"second_win",346,1,"right",0,"1","first_time",0.675,"ct23","Control",NA,NA,NA,0,0.55,0,3,1,"Control"
"2:2253",53,"second_win",557,0,"left",0.5,"3","first_time",0.6875,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2254",54,"second_win",700,0,"left",0.5,"3","first_time",0.7,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2255",55,"second_win",103,0,"left",0.5,"3","first_time",0.7125,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2256",56,"second_win",235,1,"right",0,"1","first_time",0.7125,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2257",57,"second_win",366,1,"right",0,"1","first_time",0.7125,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2258",58,"second_win",262,1,"right",0,"1","first_time",0.7125,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2259",59,"second_win",139,1,"right",0,"1","first_time",0.7125,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2260",60,"second_win",93,1,"right",1,"1","first_time",0.7375,"ct23","Control",NA,NA,NA,0,0.55,0,3,0,"Control"
"2:2261",61,"second_win",262,1,"right",1,"1","first_time",0.7625,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2262",62,"second_win",705,1,"right",0,"1","first_time",0.7625,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2263",63,"second_win",206,0,"left",0.5,"3","first_time",0.775,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2264",64,"second_win",207,0,"left",0.5,"3","first_time",0.7875,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2265",65,"second_win",347,0,"left",0.5,"3","first_time",0.8,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2266",66,"second_win",696,0,"left",0.5,"3","first_time",0.8125,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2267",67,"second_win",264,0,"left",0.5,"3","first_time",0.825,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2268",68,"second_win",363,0,"left",0.5,"3","first_time",0.8375,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2269",69,"second_win",233,0,"left",0.5,"3","first_time",0.85,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2270",70,"second_win",114,0,"left",0.5,"3","first_time",0.8625,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2271",71,"second_win",785,0,"left",0.5,"3","first_time",0.875,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2272",72,"second_win",50,1,"right",0,"1","first_time",0.875,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2273",73,"second_win",357,1,"right",1,"1","first_time",0.9,"ct23","Control",NA,NA,NA,0,0.55,0,4,0,"Control"
"2:2274",74,"second_win",206,1,"right",1,"1","first_time",0.925,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2275",75,"second_win",349,0,"left",0.5,"3","first_time",0.9375,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2276",76,"second_win",66,0,"left",0.5,"3","first_time",0.95,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2277",77,"second_win",75,0,"left",0.5,"3","first_time",0.9625,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2278",78,"second_win",100,0,"left",0.5,"3","first_time",0.975,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2279",79,"second_win",35,0,"left",0.5,"3","first_time",0.9875,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2280",80,"second_win",97,1,"right",0,"1","first_time",0.9875,"ct23","Control",NA,NA,NA,0,0.55,0,4,1,"Control"
"2:2281",81,"second_win",856,1,"right",1,"1","first_time",1.0125,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2282",82,"second_win",85,1,"right",0,"1","first_time",1.0125,"ct23","Control",NA,NA,NA,0,0.55,0,5,1,"Control"
"2:2283",83,"second_win",1487,0,"left",0.5,"3","first_time",1.025,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2284",84,"second_win",357,0,"left",0.5,"3","first_time",1.0375,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2285",85,"second_win",856,0,"left",0.5,"3","first_time",1.05,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2286",86,"second_win",236,0,"left",0.5,"3","first_time",1.0625,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2287",87,"second_win",1828,0,"left",0.5,"3","first_time",1.075,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2288",88,"second_win",994,0,"left",0.5,"3","first_time",1.0875,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2289",89,"second_win",151,0,"left",0.5,"3","first_time",1.1,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2290",90,"second_win",84,1,"right",1,"1","first_time",1.125,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2291",91,"second_win",226,1,"right",0,"1","first_time",1.125,"ct23","Control",NA,NA,NA,0,0.55,0,5,1,"Control"
"2:2292",92,"second_win",88,1,"right",0,"1","first_time",1.125,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2293",93,"second_win",77,0,"left",0.5,"3","first_time",1.1375,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2294",94,"second_win",72,0,"left",0.5,"3","first_time",1.15,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2295",95,"second_win",66,0,"left",0.5,"3","first_time",1.1625,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2296",96,"second_win",698,0,"left",0.5,"3","first_time",1.175,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2297",97,"second_win",72,0,"left",0.5,"3","first_time",1.1875,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2298",98,"second_win",696,1,"right",1,"1","first_time",1.2125,"ct23","Control",NA,NA,NA,0,0.55,0,5,0,"Control"
"2:2299",99,"second_win",111,1,"right",1,"1","first_time",1.2375,"ct23","Control",NA,NA,NA,0,0.55,0,5,1,"Control"
