"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment","PANAS_positive","PANAS_negative","draw_left","draw_right","draw_total","draw_risk"
"2:1576",76,"first_win","0",TRUE,"left",1,"3","first_time",1.05,"ct16","Control",NA,NA,NA,2.5,0.58,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1577",77,"first_win","144",FALSE,"right",0.5,"2","first_time",1.0625,"ct16","Control",NA,NA,NA,2.5,0.58,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1578",78,"first_win","19",TRUE,"left",0,"3","first_time",1.0625,"ct16","Control",NA,NA,NA,2.5,0.58,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1579",79,"first_win","0",TRUE,"left",1,"3","first_time",1.0875,"ct16","Control",NA,NA,NA,2.5,0.58,0,4,0,"Control",NA,NA,NA,NA,NA,NA
"2:1580",80,"first_win","795",TRUE,"left",1,"3","first_time",1.1125,"ct16","Control",NA,NA,NA,2.5,0.58,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1581",81,"first_win","61",FALSE,"right",0.5,"2","first_time",1.125,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1582",82,"first_win","84",TRUE,"left",1,"3","first_time",1.15,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1583",83,"first_win","536",TRUE,"left",1,"3","first_time",1.175,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1584",84,"first_win","192",FALSE,"right",0.5,"2","first_time",1.1875,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1585",85,"first_win","1",TRUE,"left",0,"3","first_time",1.1875,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1586",86,"first_win","231",TRUE,"left",0,"3","first_time",1.1875,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1587",87,"first_win","459",FALSE,"right",0.5,"2","first_time",1.2,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1588",88,"first_win","62",TRUE,"left",0,"3","first_time",1.2,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1589",89,"first_win","140",FALSE,"right",0.5,"2","first_time",1.2125,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1590",90,"first_win","590",FALSE,"right",0.5,"2","first_time",1.225,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1591",91,"first_win","1296",FALSE,"right",0.5,"2","first_time",1.2375,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1592",92,"first_win","1170",FALSE,"right",0.5,"2","first_time",1.25,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1593",93,"first_win","0",FALSE,"right",0.5,"2","first_time",1.2625,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1594",94,"first_win","535",FALSE,"right",0.5,"2","first_time",1.275,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1595",95,"first_win","77",FALSE,"right",0.5,"2","first_time",1.2875,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1596",96,"first_win","1277",FALSE,"right",0.5,"2","first_time",1.3,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1597",97,"first_win","2161",FALSE,"right",0.5,"2","first_time",1.3125,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1598",98,"first_win","356",FALSE,"right",0.5,"2","first_time",1.325,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1599",99,"first_win","342",FALSE,"right",0.5,"2","first_time",1.3375,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1600",100,"first_win","840",FALSE,"right",0.5,"2","first_time",1.35,"ct16","Control",NA,NA,NA,2.5,0.58,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1601",1,"second_win","-1",NA,NA,-1,NA,"first_time",0,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,NA,"Control",NA,NA,NA,NA,NA,NA
"2:1602",2,"second_win","1254",FALSE,"left",0.5,"1","first_time",0.0125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,NA,"Control",NA,NA,NA,NA,NA,NA
"2:1603",3,"second_win","1255",FALSE,"left",0.5,"1","first_time",0.025,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,NA,"Control",NA,NA,NA,NA,NA,NA
"2:1604",4,"second_win","1776",TRUE,"right",0,"4","first_time",0.025,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,NA,"Control",NA,NA,NA,NA,NA,NA
"2:1605",5,"second_win","1604",FALSE,"left",0.5,"1","first_time",0.0375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1606",6,"second_win","1991",FALSE,"left",0.5,"1","first_time",0.05,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1607",7,"second_win","1354",FALSE,"left",0.5,"1","first_time",0.0625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1608",8,"second_win","1886",TRUE,"right",1,"4","first_time",0.0875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1609",9,"second_win","1934",FALSE,"left",0.5,"1","first_time",0.1,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1610",10,"second_win","2272",FALSE,"left",0.5,"1","first_time",0.1125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1611",11,"second_win","3268",TRUE,"right",0,"4","first_time",0.1125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1612",12,"second_win","1896",TRUE,"right",1,"4","first_time",0.1375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1613",13,"second_win","1342",FALSE,"left",0.5,"1","first_time",0.15,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1614",14,"second_win","1505",FALSE,"left",0.5,"1","first_time",0.1625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1615",15,"second_win","1861",FALSE,"left",0.5,"1","first_time",0.175,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1616",16,"second_win","1192",TRUE,"right",0,"4","first_time",0.175,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1617",17,"second_win","572",TRUE,"right",1,"4","first_time",0.2,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1618",18,"second_win","1183",TRUE,"right",1,"4","first_time",0.225,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1619",19,"second_win","1810",TRUE,"right",1,"4","first_time",0.25,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1620",20,"second_win","1971",TRUE,"right",0,"4","first_time",0.25,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1621",21,"second_win","1414",TRUE,"right",0,"4","first_time",0.25,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1622",22,"second_win","393",FALSE,"left",0.5,"1","first_time",0.2625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1623",23,"second_win","797",FALSE,"left",0.5,"1","first_time",0.275,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1624",24,"second_win","1649",FALSE,"left",0.5,"1","first_time",0.2875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1625",25,"second_win","1300",FALSE,"left",0.5,"1","first_time",0.3,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1626",26,"second_win","503",FALSE,"left",0.5,"1","first_time",0.3125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1627",27,"second_win","570",FALSE,"left",0.5,"1","first_time",0.325,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1628",28,"second_win","347",FALSE,"left",0.5,"1","first_time",0.3375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1629",29,"second_win","492",FALSE,"left",0.5,"1","first_time",0.35,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1630",30,"second_win","527",TRUE,"right",0,"4","first_time",0.35,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1631",31,"second_win","321",TRUE,"right",1,"4","first_time",0.375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1632",32,"second_win","506",TRUE,"right",1,"4","first_time",0.4,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,1,"Control",NA,NA,NA,NA,NA,NA
"2:1633",33,"second_win","541",TRUE,"right",1,"4","first_time",0.425,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,1,"Control",NA,NA,NA,NA,NA,NA
"2:1634",34,"second_win","1185",TRUE,"right",1,"4","first_time",0.45,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,1,"Control",NA,NA,NA,NA,NA,NA
"2:1635",35,"second_win","549",TRUE,"right",1,"4","first_time",0.475,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,1,"Control",NA,NA,NA,NA,NA,NA
"2:1636",36,"second_win","853",TRUE,"right",0,"4","first_time",0.475,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,1,"Control",NA,NA,NA,NA,NA,NA
"2:1637",37,"second_win","825",TRUE,"right",1,"4","first_time",0.5,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1638",38,"second_win","475",TRUE,"right",1,"4","first_time",0.525,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,1,"Control",NA,NA,NA,NA,NA,NA
"2:1639",39,"second_win","463",TRUE,"right",0,"4","first_time",0.525,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,1,"Control",NA,NA,NA,NA,NA,NA
"2:1640",40,"second_win","451",TRUE,"right",0,"4","first_time",0.525,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,2,0,"Control",NA,NA,NA,NA,NA,NA
"2:1641",41,"second_win","632",FALSE,"left",0.5,"1","first_time",0.5375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1642",42,"second_win","316",FALSE,"left",0.5,"1","first_time",0.55,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1643",43,"second_win","975",FALSE,"left",0.5,"1","first_time",0.5625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1644",44,"second_win","642",FALSE,"left",0.5,"1","first_time",0.575,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1645",45,"second_win","673",FALSE,"left",0.5,"1","first_time",0.5875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1646",46,"second_win","661",FALSE,"left",0.5,"1","first_time",0.6,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1647",47,"second_win","518",FALSE,"left",0.5,"1","first_time",0.6125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1648",48,"second_win","455",FALSE,"left",0.5,"1","first_time",0.625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1649",49,"second_win","587",FALSE,"left",0.5,"1","first_time",0.6375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1650",50,"second_win","719",TRUE,"right",0,"4","first_time",0.6375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1651",51,"second_win","339",TRUE,"right",1,"4","first_time",0.6625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1652",52,"second_win","453",TRUE,"right",1,"4","first_time",0.6875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,1,"Control",NA,NA,NA,NA,NA,NA
"2:1653",53,"second_win","263",TRUE,"right",0,"4","first_time",0.6875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,1,"Control",NA,NA,NA,NA,NA,NA
"2:1654",54,"second_win","427",TRUE,"right",0,"4","first_time",0.6875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1655",55,"second_win","349",TRUE,"right",1,"4","first_time",0.7125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1656",56,"second_win","225",TRUE,"right",0,"4","first_time",0.7125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,1,"Control",NA,NA,NA,NA,NA,NA
"2:1657",57,"second_win","723",TRUE,"right",0,"4","first_time",0.7125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1658",58,"second_win","571",TRUE,"right",1,"4","first_time",0.7375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1659",59,"second_win","494",TRUE,"right",0,"4","first_time",0.7375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,1,"Control",NA,NA,NA,NA,NA,NA
"2:1660",60,"second_win","399",TRUE,"right",1,"4","first_time",0.7625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,3,0,"Control",NA,NA,NA,NA,NA,NA
"2:1661",61,"second_win","567",TRUE,"right",1,"4","first_time",0.7875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1662",62,"second_win","218",FALSE,"left",0.5,"1","first_time",0.8,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1663",63,"second_win","300",FALSE,"left",0.5,"1","first_time",0.8125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1664",64,"second_win","431",FALSE,"left",0.5,"1","first_time",0.825,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1665",65,"second_win","578",FALSE,"left",0.5,"1","first_time",0.8375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1666",66,"second_win","484",FALSE,"left",0.5,"1","first_time",0.85,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1667",67,"second_win","374",FALSE,"left",0.5,"1","first_time",0.8625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1668",68,"second_win","423",FALSE,"left",0.5,"1","first_time",0.875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1669",69,"second_win","473",FALSE,"left",0.5,"1","first_time",0.8875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1670",70,"second_win","382",FALSE,"left",0.5,"1","first_time",0.9,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1671",71,"second_win","593",FALSE,"left",0.5,"1","first_time",0.9125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1672",72,"second_win","452",FALSE,"left",0.5,"1","first_time",0.925,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1673",73,"second_win","295",FALSE,"left",0.5,"1","first_time",0.9375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1674",74,"second_win","313",FALSE,"left",0.5,"1","first_time",0.95,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1675",75,"second_win","379",FALSE,"left",0.5,"1","first_time",0.9625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1676",76,"second_win","381",FALSE,"left",0.5,"1","first_time",0.975,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1677",77,"second_win","382",FALSE,"left",0.5,"1","first_time",0.9875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1678",78,"second_win","326",FALSE,"left",0.5,"1","first_time",1,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1679",79,"second_win","247",FALSE,"left",0.5,"1","first_time",1.0125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1680",80,"second_win","459",FALSE,"left",0.5,"1","first_time",1.025,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,4,1,"Control",NA,NA,NA,NA,NA,NA
"2:1681",81,"second_win","2302",FALSE,"left",0.5,"1","first_time",1.0375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1682",82,"second_win","482",TRUE,"right",1,"4","first_time",1.0625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1683",83,"second_win","150",FALSE,"left",0.5,"1","first_time",1.075,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1684",84,"second_win","873",FALSE,"left",0.5,"1","first_time",1.0875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1685",85,"second_win","349",FALSE,"left",0.5,"1","first_time",1.1,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1686",86,"second_win","333",FALSE,"left",0.5,"1","first_time",1.1125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1687",87,"second_win","351",FALSE,"left",0.5,"1","first_time",1.125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1688",88,"second_win","431",FALSE,"left",0.5,"1","first_time",1.1375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1689",89,"second_win","401",TRUE,"right",0,"4","first_time",1.1375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1690",90,"second_win","227",TRUE,"right",0,"4","first_time",1.1375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1691",91,"second_win","374",TRUE,"right",1,"4","first_time",1.1625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1692",92,"second_win","426",TRUE,"right",0,"4","first_time",1.1625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1693",93,"second_win","304",TRUE,"right",1,"4","first_time",1.1875,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,0,"Control",NA,NA,NA,NA,NA,NA
"2:1694",94,"second_win","419",FALSE,"left",0.5,"1","first_time",1.2,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1695",95,"second_win","247",FALSE,"left",0.5,"1","first_time",1.2125,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1696",96,"second_win","375",FALSE,"left",0.5,"1","first_time",1.225,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1697",97,"second_win","319",FALSE,"left",0.5,"1","first_time",1.2375,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1698",98,"second_win","498",FALSE,"left",0.5,"1","first_time",1.25,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1699",99,"second_win","566",FALSE,"left",0.5,"1","first_time",1.2625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1700",100,"second_win","729",TRUE,"right",0,"4","first_time",1.2625,"ct17","Control",NA,NA,NA,2.5,0.404040404040404,0,5,1,"Control",NA,NA,NA,NA,NA,NA
"2:1701",1,"first_win","-1",NA,NA,-1,NA,"first_time",0,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,NA,"Control",NA,NA,NA,NA,NA,NA
"2:1702",2,"first_win","1159",TRUE,"right",1,"3","first_time",0.025,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,NA,"Control",NA,NA,NA,NA,NA,NA
"2:1703",3,"first_win","1227",TRUE,"right",0,"3","first_time",0.025,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1704",4,"first_win","1349",TRUE,"right",1,"3","first_time",0.05,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1705",5,"first_win","1880",TRUE,"right",0,"3","first_time",0.05,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1706",6,"first_win","717",TRUE,"right",0,"3","first_time",0.05,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1707",7,"first_win","1041",TRUE,"right",1,"3","first_time",0.075,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1708",8,"first_win","691",FALSE,"left",0.5,"1","first_time",0.0875,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1709",9,"first_win","820",FALSE,"left",0.5,"1","first_time",0.1,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1710",10,"first_win","611",TRUE,"right",0,"3","first_time",0.1,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1711",11,"first_win","807",TRUE,"right",0,"3","first_time",0.1,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1712",12,"first_win","539",FALSE,"left",0.5,"1","first_time",0.1125,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1713",13,"first_win","2195",TRUE,"right",1,"3","first_time",0.1375,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1714",14,"first_win","982",TRUE,"right",1,"3","first_time",0.1625,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1715",15,"first_win","1225",TRUE,"right",0,"3","first_time",0.1625,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1716",16,"first_win","1101",FALSE,"left",0.5,"1","first_time",0.175,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1717",17,"first_win","1536",FALSE,"left",0.5,"1","first_time",0.1875,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1718",18,"first_win","2178",TRUE,"right",1,"3","first_time",0.2125,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,0,"Control",NA,NA,NA,NA,NA,NA
"2:1719",19,"first_win","963",FALSE,"left",0.5,"1","first_time",0.225,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1720",20,"first_win","1110",FALSE,"left",0.5,"1","first_time",0.2375,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,1,1,"Control",NA,NA,NA,NA,NA,NA
"2:1721",21,"first_win","874",TRUE,"right",1,"3","first_time",0.2625,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,2,1,"Control",NA,NA,NA,NA,NA,NA
"2:1722",22,"first_win","795",FALSE,"left",0.5,"1","first_time",0.275,"ct18","Control",NA,NA,NA,2.5,0.555555555555556,0,2,1,"Control",NA,NA,NA,NA,NA,NA
